Age,MonthlyIncome,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
51,10650.0,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,179.0,1,Male,53,1,3,Manufacturing Director,4,Single,25150.0,2,No,15.0,3.0,4,0,18,2,3,4,2,0,3
39,5902.0,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,182.0,4,Female,47,2,2,Sales Executive,3,Married,14590.0,4,No,14.0,3.0,3,1,17,1,4,15,11,5,9
25,8639.0,No,Travel_Rarely,959,Sales,28,3,Life Sciences,183.0,1,Male,41,2,2,Sales Executive,3,Married,24835.0,2,No,18.0,3.0,4,0,6,3,3,2,2,2,2
30,6347.0,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,184.0,3,Male,48,3,2,Human Resources,4,Married,13982.0,0,Yes,19.0,3.0,4,0,12,2,1,11,9,4,7
32,4200.0,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,190.0,1,Female,41,3,1,Laboratory Technician,1,Single,10224.0,7,No,22.0,4.0,1,0,10,2,4,5,4,0,4
45,3452.0,No,Travel_Rarely,1316,Research & Development,29,3,Medical,192.0,3,Male,83,3,1,Research Scientist,4,Single,9752.0,5,No,13.0,3.0,2,0,9,2,2,6,5,0,3
38,4317.0,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,193.0,4,Female,32,3,2,Research Scientist,3,Single,2302.0,3,Yes,20.0,4.0,2,0,19,2,3,3,2,2,2
30,2632.0,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,194.0,1,Female,75,3,1,Research Scientist,3,Single,23910.0,1,No,14.0,3.0,3,0,5,4,2,5,4,0,4
32,4668.0,No,Travel_Frequently,689,Sales,9,2,Medical,195.0,4,Male,35,1,2,Sales Executive,4,Divorced,22812.0,0,No,17.0,3.0,4,3,9,2,4,8,7,0,7
30,3204.0,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,197.0,4,Female,84,3,1,Research Scientist,1,Divorced,10415.0,5,No,14.0,3.0,4,1,8,3,3,3,2,2,2
30,2720.0,No,Travel_Rarely,1427,Research & Development,2,1,Medical,198.0,2,Male,35,2,1,Laboratory Technician,4,Single,11162.0,0,No,13.0,3.0,4,0,6,3,3,5,3,1,2
41,17181.0,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,199.0,4,Male,91,2,4,Manager,1,Divorced,12888.0,4,No,13.0,3.0,2,1,21,2,2,7,6,7,7
41,2238.0,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,200.0,3,Male,94,3,1,Laboratory Technician,1,Married,6961.0,2,No,21.0,4.0,4,1,7,2,3,5,0,1,4
19,1483.0,No,Travel_Rarely,1181,Research & Development,3,1,Medical,201.0,2,Female,79,3,1,Laboratory Technician,2,Single,16102.0,1,No,14.0,3.0,4,0,1,3,3,1,0,0,0
40,5605.0,No,Travel_Frequently,1395,Research & Development,26,3,Medical,202.0,2,Female,54,3,2,Research Scientist,2,Divorced,8504.0,1,No,11.0,3.0,1,1,20,2,3,20,7,2,13
35,7295.0,No,Travel_Rarely,662,Sales,1,5,Marketing,204.0,3,Male,94,3,3,Sales Executive,2,Married,11439.0,1,No,13.0,3.0,1,2,10,3,3,10,8,0,6
53,2306.0,No,Travel_Rarely,1436,Sales,6,2,Marketing,205.0,2,Male,34,3,2,Sales Representative,3,Married,16047.0,2,Yes,20.0,4.0,4,1,13,3,1,7,7,4,5
45,2348.0,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,206.0,2,Male,60,3,2,Laboratory Technician,2,Divorced,10901.0,8,No,18.0,3.0,3,1,20,2,1,17,9,0,15
32,8998.0,No,Travel_Frequently,967,Sales,8,3,Marketing,207.0,2,Female,43,3,3,Sales Executive,4,Single,15589.0,1,No,14.0,3.0,4,0,9,2,3,9,8,3,7
29,4319.0,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,208.0,4,Male,41,3,2,Manufacturing Director,3,Married,26283.0,1,No,13.0,3.0,1,1,10,1,3,10,7,0,9
51,6132.0,No,Travel_Rarely,1169,Research & Development,7,4,Medical,211.0,2,Male,34,2,2,Manufacturing Director,3,Married,13983.0,2,No,17.0,3.0,3,0,10,2,3,1,0,0,0
58,3346.0,No,Travel_Rarely,1145,Research & Development,9,3,Medical,214.0,2,Female,75,2,1,Research Scientist,2,Married,11873.0,4,Yes,20.0,4.0,2,1,9,3,2,1,0,0,0
40,10855.0,No,Travel_Rarely,630,Sales,4,4,Marketing,215.0,3,Male,67,2,3,Sales Executive,4,Married,8552.0,7,No,11.0,3.0,1,1,15,2,2,12,11,2,11
34,2231.0,No,Travel_Frequently,303,Sales,2,4,Marketing,216.0,3,Female,75,3,1,Sales Representative,3,Married,11314.0,6,No,18.0,3.0,4,1,6,3,3,4,3,1,2
22,2323.0,No,Travel_Rarely,1256,Research & Development,19,1,Medical,217.0,3,Male,80,3,1,Research Scientist,4,Married,11992.0,1,No,24.0,4.0,1,2,2,6,3,2,2,2,2
27,2024.0,No,Non-Travel,691,Research & Development,9,3,Medical,218.0,4,Male,57,3,1,Research Scientist,2,Divorced,5970.0,6,No,18.0,3.0,4,1,6,1,1,2,2,2,2
28,2713.0,No,Travel_Rarely,440,Research & Development,21,3,Medical,221.0,3,Male,42,3,1,Research Scientist,4,Married,6672.0,1,No,11.0,3.0,3,1,5,2,1,5,2,0,2
57,9439.0,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,223.0,3,Male,83,4,3,Healthcare Representative,4,Divorced,23402.0,3,Yes,16.0,3.0,2,1,12,2,1,5,3,1,4
27,2566.0,No,Non-Travel,1450,Research & Development,3,3,Medical,224.0,3,Male,79,2,1,Research Scientist,3,Divorced,25326.0,1,Yes,15.0,3.0,4,1,1,2,2,1,1,0,1
50,19926.0,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,226.0,3,Female,53,3,5,Manager,2,Single,17053.0,3,No,15.0,3.0,2,0,21,5,3,5,4,4,4
41,2451.0,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,227.0,1,Male,56,3,1,Research Scientist,3,Divorced,4609.0,4,No,12.0,3.0,1,1,13,2,3,9,8,1,8
30,9419.0,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,228.0,2,Female,41,3,3,Sales Executive,4,Married,8053.0,2,No,12.0,3.0,3,1,12,2,3,10,9,7,4
38,8686.0,No,Travel_Rarely,702,Sales,1,4,Life Sciences,230.0,1,Female,59,2,2,Sales Executive,4,Single,12930.0,4,No,22.0,4.0,3,0,12,2,4,8,3,0,7
32,3038.0,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,231.0,3,Male,43,3,1,Research Scientist,3,Single,12430.0,3,No,20.0,4.0,1,0,8,2,3,5,4,1,4
27,3058.0,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,233.0,3,Male,51,3,1,Research Scientist,2,Married,13364.0,0,Yes,16.0,3.0,4,1,6,3,2,5,2,1,1
19,2325.0,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,235.0,3,Female,100,1,1,Sales Representative,1,Single,20989.0,0,No,21.0,4.0,1,0,1,5,4,0,0,0,0
36,2088.0,No,Travel_Frequently,1480,Research & Development,3,2,Medical,238.0,4,Male,30,3,1,Laboratory Technician,2,Single,15062.0,4,No,12.0,3.0,3,0,13,3,2,8,7,7,2
30,3072.0,No,Non-Travel,111,Research & Development,9,3,Medical,239.0,3,Male,66,3,2,Laboratory Technician,1,Divorced,11012.0,1,No,11.0,3.0,3,2,12,4,3,12,9,6,10
45,5006.0,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,240.0,3,Female,30,3,2,Sales Executive,1,Divorced,6319.0,4,Yes,11.0,3.0,1,1,9,3,4,5,4,0,3
56,4257.0,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,241.0,3,Female,67,3,1,Research Scientist,1,Divorced,13939.0,4,Yes,18.0,3.0,3,1,19,3,3,2,2,2,2
33,2500.0,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,242.0,3,Male,90,3,1,Research Scientist,4,Single,10515.0,0,No,14.0,3.0,1,0,4,2,4,3,1,0,2
19,1102.0,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,243.0,2,Male,47,2,1,Laboratory Technician,4,Single,9241.0,1,No,22.0,4.0,3,0,1,3,2,1,0,1,0
46,10453.0,No,Travel_Rarely,526,Sales,1,2,Marketing,244.0,2,Female,92,3,3,Sales Executive,1,Divorced,2137.0,1,No,25.0,4.0,3,3,24,2,3,24,13,15,7
38,2288.0,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,245.0,3,Female,75,3,1,Laboratory Technician,4,Single,6319.0,1,No,12.0,3.0,3,0,2,3,3,2,2,2,1
31,3929.0,No,Travel_Rarely,140,Research & Development,12,1,Medical,246.0,3,Female,95,3,1,Research Scientist,4,Married,6984.0,8,Yes,23.0,4.0,3,1,7,0,3,4,2,0,2
34,2311.0,No,Travel_Rarely,629,Research & Development,27,2,Medical,247.0,4,Female,95,3,1,Research Scientist,2,Single,5711.0,2,No,15.0,3.0,4,0,9,3,3,3,2,1,2
41,3140.0,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,248.0,2,Female,70,3,1,Sales Representative,2,Single,21728.0,1,Yes,22.0,4.0,4,0,4,5,2,4,3,0,2
50,3690.0,No,Travel_Rarely,328,Research & Development,1,3,Medical,249.0,3,Male,86,2,1,Laboratory Technician,3,Married,3425.0,2,No,15.0,3.0,4,1,5,2,2,3,2,0,2
53,4450.0,No,Travel_Rarely,1084,Research & Development,13,2,Medical,250.0,4,Female,57,4,2,Manufacturing Director,1,Divorced,26250.0,1,No,11.0,3.0,3,2,5,3,3,4,2,1,3
33,2756.0,No,Travel_Rarely,931,Research & Development,14,3,Medical,252.0,4,Female,72,3,1,Research Scientist,2,Married,4673.0,1,No,13.0,3.0,4,1,8,5,3,8,7,1,6
40,19033.0,No,Travel_Rarely,989,Research & Development,4,1,Medical,253.0,4,Female,46,3,5,Manager,3,Married,6499.0,1,No,14.0,3.0,2,1,21,2,3,20,8,9,9
55,18722.0,No,Travel_Rarely,692,Research & Development,14,4,Medical,254.0,3,Male,61,4,5,Research Director,2,Single,13339.0,8,No,11.0,3.0,4,0,36,3,3,24,15,2,15
34,9547.0,No,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,256.0,4,Male,45,2,2,Manufacturing Director,3,Married,14074.0,1,No,17.0,3.0,3,0,10,2,2,10,9,1,9
51,13734.0,No,Travel_Rarely,313,Research & Development,3,3,Medical,258.0,4,Female,98,3,4,Healthcare Representative,2,Single,7192.0,3,No,18.0,3.0,3,0,21,6,3,7,7,1,0
52,19999.0,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,259.0,3,Male,65,2,5,Manager,3,Married,5678.0,0,No,14.0,3.0,1,1,34,5,3,33,18,11,9
27,2279.0,No,Travel_Rarely,894,Research & Development,9,3,Medical,260.0,4,Female,99,3,1,Research Scientist,2,Single,11781.0,1,No,16.0,3.0,4,0,7,2,2,7,7,0,3
35,5916.0,Yes,Travel_Rarely,556,Research & Development,23,2,Life Sciences,261.0,2,Male,50,2,2,Manufacturing Director,3,Married,15497.0,3,Yes,13.0,3.0,1,0,8,1,3,1,0,0,1
43,2089.0,No,Non-Travel,1344,Research & Development,7,3,Medical,262.0,4,Male,37,4,1,Research Scientist,4,Divorced,5228.0,4,No,14.0,3.0,4,3,7,3,4,5,4,2,2
45,16792.0,No,Non-Travel,1195,Research & Development,2,2,Medical,264.0,1,Male,65,2,4,Manager,4,Married,20462.0,9,No,23.0,4.0,4,1,22,1,3,20,8,11,8
37,3564.0,No,Travel_Rarely,290,Research & Development,21,3,Life Sciences,267.0,2,Male,65,4,1,Research Scientist,1,Married,22977.0,1,Yes,12.0,3.0,1,1,8,3,2,8,7,1,7
35,4425.0,No,Travel_Frequently,138,Research & Development,2,3,Medical,269.0,2,Female,37,3,2,Laboratory Technician,2,Single,15986.0,5,No,11.0,3.0,4,0,10,5,3,6,2,1,2
42,5265.0,No,Non-Travel,926,Research & Development,21,2,Medical,270.0,3,Female,36,3,2,Manufacturing Director,3,Divorced,16439.0,2,No,16.0,3.0,2,1,11,5,3,5,3,0,2
38,6553.0,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,271.0,4,Male,88,3,2,Manufacturing Director,3,Married,7259.0,9,No,14.0,3.0,2,0,14,3,3,1,0,0,0
38,6261.0,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,273.0,4,Male,54,3,2,Manufacturing Director,4,Married,4185.0,3,No,18.0,3.0,1,1,9,3,1,7,7,1,7
27,4298.0,No,Travel_Frequently,472,Research & Development,1,1,Technical Degree,274.0,3,Male,60,2,2,Manufacturing Director,1,Married,9679.0,5,No,19.0,3.0,3,1,6,1,3,2,2,2,0
49,6804.0,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,275.0,4,Male,92,3,2,Manufacturing Director,4,Divorced,23793.0,1,Yes,15.0,3.0,1,2,7,0,3,7,7,1,7
34,3815.0,No,Travel_Frequently,878,Research & Development,10,4,Medical,277.0,4,Male,43,3,1,Research Scientist,3,Divorced,5972.0,1,Yes,17.0,3.0,4,1,5,4,4,5,3,2,0
40,2741.0,No,Travel_Rarely,905,Research & Development,19,2,Medical,281.0,3,Male,99,3,2,Laboratory Technician,4,Married,16523.0,8,Yes,15.0,3.0,3,1,15,2,4,7,2,3,7
38,6673.0,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,282.0,2,Male,70,3,2,Healthcare Representative,1,Married,11354.0,7,Yes,19.0,3.0,2,0,17,2,3,1,0,0,0
29,7639.0,Yes,Travel_Rarely,121,Sales,27,3,Marketing,283.0,2,Female,35,3,3,Sales Executive,4,Married,24525.0,1,No,22.0,4.0,4,3,10,3,2,10,4,1,9
22,2328.0,No,Travel_Rarely,1136,Research & Development,5,3,Life Sciences,284.0,4,Male,60,4,1,Research Scientist,2,Divorced,12392.0,1,Yes,16.0,3.0,1,1,4,2,2,4,2,2,2
36,2153.0,No,Travel_Frequently,635,Research & Development,18,1,Medical,286.0,2,Female,73,3,1,Laboratory Technician,4,Single,7703.0,1,No,13.0,3.0,1,0,8,2,3,8,1,1,7
40,4876.0,No,Non-Travel,1151,Research & Development,9,5,Life Sciences,287.0,4,Male,63,2,2,Healthcare Representative,4,Married,14242.0,9,No,14.0,3.0,4,1,5,5,1,3,2,0,2
46,9396.0,No,Travel_Rarely,644,Research & Development,1,4,Medical,288.0,4,Male,97,3,3,Healthcare Representative,1,Divorced,12368.0,7,No,16.0,3.0,3,1,17,3,3,4,2,0,3
32,10400.0,Yes,Travel_Rarely,1045,Sales,4,4,Medical,291.0,4,Male,32,1,3,Sales Executive,4,Married,25812.0,1,No,11.0,3.0,3,0,14,2,2,14,8,9,8
30,8474.0,No,Non-Travel,829,Research & Development,1,1,Life Sciences,292.0,3,Male,88,2,3,Manufacturing Director,3,Single,20925.0,1,No,22.0,4.0,3,0,12,2,3,11,8,5,8
27,9981.0,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,293.0,4,Female,90,3,2,Sales Executive,3,Single,12916.0,1,No,14.0,3.0,4,0,7,2,3,7,7,0,7
51,12490.0,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,296.0,2,Male,81,2,3,Research Director,2,Married,15736.0,5,No,16.0,3.0,4,2,16,5,1,10,9,4,7
30,2657.0,Yes,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,297.0,4,Female,88,3,1,Research Scientist,1,Single,8556.0,5,Yes,11.0,3.0,3,0,8,5,3,5,2,0,4
41,13591.0,No,Travel_Rarely,896,Sales,6,3,Life Sciences,298.0,4,Female,75,3,3,Manager,4,Single,14674.0,3,Yes,18.0,3.0,3,0,16,3,3,1,0,0,0
30,6696.0,Yes,Travel_Frequently,334,Sales,26,4,Marketing,299.0,3,Female,52,2,2,Sales Executive,1,Single,22967.0,5,No,15.0,3.0,3,0,9,5,2,6,3,0,1
29,2058.0,Yes,Travel_Rarely,992,Research & Development,1,3,Technical Degree,300.0,3,Male,85,3,1,Research Scientist,3,Single,19757.0,0,No,14.0,3.0,4,0,7,1,2,6,2,1,5
45,8865.0,No,Non-Travel,1052,Sales,6,3,Medical,302.0,4,Female,57,2,3,Sales Executive,4,Single,16840.0,6,No,12.0,3.0,4,0,23,2,3,19,7,12,8
54,5940.0,No,Travel_Rarely,1147,Sales,3,3,Marketing,303.0,4,Female,52,3,2,Sales Executive,1,Married,17011.0,2,No,14.0,3.0,4,1,16,4,3,6,2,0,5
36,5914.0,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,304.0,4,Male,62,3,2,Laboratory Technician,2,Single,9945.0,8,No,16.0,3.0,4,0,16,3,4,13,11,3,7
33,2622.0,No,Travel_Rarely,147,Research & Development,4,4,Medical,305.0,3,Female,47,2,1,Research Scientist,2,Married,13248.0,6,No,21.0,4.0,4,0,7,3,3,3,2,1,1
37,12185.0,No,Travel_Frequently,663,Research & Development,11,3,Other,306.0,2,Male,47,3,3,Research Director,4,Divorced,10056.0,1,Yes,14.0,3.0,3,3,10,1,3,10,8,0,7
38,10609.0,No,Travel_Rarely,119,Sales,3,3,Life Sciences,307.0,1,Male,76,3,3,Sales Executive,3,Divorced,9647.0,0,No,12.0,3.0,3,2,17,6,2,16,10,5,13
31,4345.0,No,Non-Travel,979,Research & Development,1,4,Medical,308.0,3,Male,90,1,2,Manufacturing Director,3,Married,4381.0,0,No,12.0,3.0,4,1,6,2,3,5,4,1,4
59,2177.0,No,Travel_Rarely,142,Research & Development,3,3,Life Sciences,309.0,3,Male,70,2,1,Research Scientist,4,Married,8456.0,3,No,17.0,3.0,1,1,7,6,3,1,0,0,0
37,2793.0,No,Travel_Frequently,319,Sales,4,4,Marketing,311.0,1,Male,41,3,1,Sales Representative,4,Divorced,2539.0,4,No,17.0,3.0,3,1,13,2,3,9,8,5,8
29,7918.0,No,Travel_Frequently,1413,Sales,1,1,Medical,312.0,2,Female,42,3,3,Sales Executive,4,Married,6599.0,1,No,14.0,3.0,4,1,11,5,3,11,10,4,1
35,8789.0,No,Travel_Frequently,944,Sales,1,3,Marketing,314.0,3,Female,92,3,3,Sales Executive,3,Single,9096.0,1,No,14.0,3.0,1,0,10,3,4,10,7,0,8
29,2389.0,Yes,Travel_Rarely,896,Research & Development,18,1,Medical,315.0,3,Male,86,2,1,Research Scientist,4,Single,14961.0,1,Yes,13.0,3.0,3,0,4,3,2,4,3,0,1
52,3212.0,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,316.0,3,Female,89,2,1,Laboratory Technician,4,Single,3300.0,7,No,15.0,3.0,2,0,6,3,2,2,2,2,2
42,19232.0,No,Travel_Rarely,532,Research & Development,4,2,Technical Degree,319.0,3,Male,58,3,5,Manager,4,Married,4933.0,1,No,11.0,3.0,4,0,22,3,3,22,17,11,15
59,2267.0,No,Travel_Rarely,818,Human Resources,6,2,Medical,321.0,2,Male,52,3,1,Human Resources,3,Married,25657.0,8,No,17.0,3.0,4,0,7,2,2,2,2,2,2
50,19517.0,No,Travel_Rarely,854,Sales,1,4,Medical,323.0,4,Female,68,3,5,Manager,4,Divorced,24118.0,3,No,11.0,3.0,3,1,32,3,2,7,0,0,6
33,2436.0,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,325.0,3,Male,58,3,1,Laboratory Technician,4,Married,22149.0,5,Yes,13.0,3.0,3,1,8,2,1,5,4,0,4
43,16064.0,No,Travel_Rarely,1034,Sales,16,3,Marketing,327.0,4,Female,80,3,4,Manager,4,Married,7744.0,5,Yes,22.0,4.0,3,1,22,3,3,17,13,1,9
33,2707.0,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,328.0,1,Female,39,3,1,Laboratory Technician,1,Married,21509.0,7,No,20.0,4.0,1,0,13,3,4,9,7,1,7
52,19068.0,No,Non-Travel,771,Sales,2,4,Life Sciences,329.0,1,Male,79,2,5,Manager,3,Single,21030.0,1,Yes,18.0,3.0,4,0,33,2,4,33,7,15,12
32,3931.0,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,330.0,3,Female,56,3,1,Sales Representative,2,Married,20990.0,2,No,11.0,3.0,1,1,6,5,3,4,3,1,2
32,3730.0,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,331.0,4,Male,62,2,1,Laboratory Technician,3,Single,9571.0,0,Yes,14.0,3.0,4,0,4,2,1,3,2,1,2
39,2232.0,No,Travel_Rarely,1431,Research & Development,1,4,Medical,332.0,3,Female,96,3,1,Laboratory Technician,3,Divorced,15417.0,7,No,14.0,3.0,3,3,7,1,3,3,2,1,2
32,4465.0,No,Non-Travel,976,Sales,26,4,Marketing,333.0,3,Male,100,3,2,Sales Executive,4,Married,12069.0,0,No,18.0,3.0,1,0,4,2,3,3,2,2,2
41,3072.0,No,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,334.0,3,Male,36,3,2,Research Scientist,1,Divorced,19877.0,2,No,16.0,3.0,1,2,17,2,2,1,0,0,0
40,3319.0,No,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,335.0,1,Male,62,3,2,Research Scientist,4,Divorced,24447.0,1,No,17.0,3.0,1,2,9,3,3,9,8,4,7
45,19202.0,No,Travel_Rarely,252,Research & Development,1,3,Other,336.0,3,Male,70,4,5,Manager,4,Married,15970.0,0,No,11.0,3.0,3,1,25,2,3,24,0,1,7
31,13675.0,No,Travel_Frequently,1327,Research & Development,3,4,Medical,337.0,2,Male,73,3,3,Research Director,3,Divorced,13523.0,9,No,12.0,3.0,1,1,9,3,3,2,2,2,2
33,2911.0,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,338.0,3,Female,63,2,1,Research Scientist,4,Married,14776.0,1,No,13.0,3.0,3,1,2,2,2,2,2,0,2
34,5957.0,No,Travel_Rarely,470,Research & Development,2,4,Life Sciences,339.0,4,Male,84,2,2,Manufacturing Director,1,Married,23687.0,6,No,13.0,3.0,2,1,13,3,3,11,9,5,9
37,3920.0,No,Travel_Rarely,1017,Research & Development,1,2,Medical,340.0,3,Female,83,2,1,Research Scientist,1,Married,18697.0,2,No,14.0,3.0,1,1,17,2,2,3,1,0,2
45,6434.0,No,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,341.0,1,Male,77,4,2,Manufacturing Director,3,Married,5118.0,4,No,17.0,3.0,4,1,9,1,3,3,2,0,2
37,10048.0,Yes,Travel_Frequently,504,Research & Development,10,3,Medical,342.0,1,Male,61,3,3,Manufacturing Director,3,Divorced,22573.0,6,No,11.0,3.0,2,2,17,5,3,1,0,0,0
39,10938.0,No,Travel_Frequently,505,Research & Development,2,4,Technical Degree,343.0,3,Female,64,3,3,Healthcare Representative,3,Single,6420.0,0,No,25.0,4.0,4,0,20,1,3,19,6,11,8
29,2340.0,No,Travel_Rarely,665,Research & Development,15,3,Life Sciences,346.0,3,Male,60,3,1,Research Scientist,4,Single,22673.0,1,No,19.0,3.0,1,0,6,1,3,6,5,1,5
42,6545.0,No,Travel_Rarely,916,Research & Development,17,2,Life Sciences,347.0,4,Female,82,4,2,Research Scientist,1,Single,23016.0,3,Yes,13.0,3.0,3,0,10,1,3,3,2,0,2
29,6931.0,No,Travel_Rarely,1247,Sales,20,2,Marketing,349.0,4,Male,45,3,2,Sales Executive,4,Divorced,10732.0,2,No,14.0,3.0,4,1,10,2,3,3,2,0,2
25,4898.0,No,Travel_Rarely,685,Research & Development,1,3,Life Sciences,350.0,1,Female,62,3,2,Manufacturing Director,3,Married,7505.0,0,No,12.0,3.0,4,2,5,3,3,4,2,1,2
42,2593.0,No,Travel_Rarely,269,Research & Development,2,3,Medical,351.0,4,Female,56,2,1,Laboratory Technician,1,Divorced,8007.0,0,Yes,11.0,3.0,3,1,10,4,3,9,6,7,8
40,19436.0,No,Travel_Rarely,1416,Research & Development,2,2,Medical,352.0,1,Male,49,3,5,Research Director,3,Divorced,5949.0,0,No,19.0,3.0,4,1,22,5,3,21,7,3,9
51,2723.0,No,Travel_Rarely,833,Research & Development,1,3,Life Sciences,353.0,3,Male,96,3,1,Research Scientist,4,Married,23231.0,1,No,11.0,3.0,2,0,1,0,2,1,0,0,0
31,3479.0,Yes,Travel_Frequently,307,Research & Development,29,2,Medical,355.0,3,Male,71,2,1,Laboratory Technician,2,Single,11652.0,0,No,11.0,3.0,2,0,6,2,4,5,4,1,4
32,2794.0,No,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,359.0,2,Male,100,4,1,Laboratory Technician,2,Married,26062.0,1,No,20.0,4.0,3,0,5,3,1,5,1,0,3
38,5249.0,No,Non-Travel,1327,Sales,2,2,Life Sciences,361.0,4,Male,39,2,2,Sales Executive,4,Married,19682.0,3,No,18.0,3.0,4,1,13,0,3,8,7,7,5
32,2176.0,No,Travel_Rarely,128,Research & Development,2,1,Technical Degree,362.0,4,Male,84,2,2,Laboratory Technician,1,Single,19737.0,4,No,13.0,3.0,4,0,9,5,3,6,2,0,4
46,16872.0,No,Travel_Rarely,488,Sales,2,3,Technical Degree,363.0,3,Female,75,1,4,Manager,2,Married,14977.0,3,Yes,12.0,3.0,2,1,28,2,2,7,7,7,7
28,3485.0,Yes,Travel_Rarely,529,Research & Development,2,4,Life Sciences,364.0,1,Male,79,3,1,Laboratory Technician,3,Single,14935.0,2,No,11.0,3.0,3,0,5,5,1,0,0,0,0
29,6644.0,No,Travel_Rarely,1210,Sales,2,3,Medical,366.0,1,Male,78,2,2,Sales Executive,2,Married,3687.0,2,No,19.0,3.0,2,2,10,2,3,0,0,0,0
31,5582.0,No,Travel_Rarely,1463,Research & Development,23,3,Medical,367.0,2,Male,64,2,2,Healthcare Representative,4,Married,14408.0,0,No,21.0,4.0,2,1,10,2,3,9,0,7,8
25,4000.0,No,Non-Travel,675,Research & Development,5,2,Life Sciences,369.0,2,Male,85,4,2,Healthcare Representative,1,Divorced,18384.0,1,No,12.0,3.0,4,2,6,2,3,6,3,1,5
45,13496.0,No,Travel_Rarely,1385,Research & Development,20,2,Medical,372.0,3,Male,79,3,4,Healthcare Representative,4,Married,7501.0,0,Yes,14.0,3.0,2,0,21,2,3,20,7,4,10
36,3210.0,No,Travel_Rarely,1403,Research & Development,6,3,Life Sciences,373.0,4,Male,47,3,1,Laboratory Technician,4,Married,20251.0,0,No,11.0,3.0,3,1,16,4,3,15,13,10,11
55,19045.0,No,Travel_Rarely,452,Research & Development,1,3,Medical,374.0,4,Male,81,3,5,Manager,1,Single,18938.0,0,Yes,14.0,3.0,3,0,37,2,3,36,10,4,13
47,11849.0,Yes,Non-Travel,666,Research & Development,29,4,Life Sciences,376.0,1,Male,88,3,3,Manager,2,Married,10268.0,1,Yes,12.0,3.0,4,1,10,2,2,10,7,9,9
28,2070.0,No,Travel_Rarely,1158,Research & Development,9,3,Medical,377.0,4,Male,94,3,1,Research Scientist,4,Married,2613.0,1,No,23.0,4.0,4,1,5,3,2,5,2,0,4
37,6502.0,No,Travel_Rarely,228,Sales,6,4,Medical,378.0,3,Male,98,3,2,Sales Executive,4,Married,22825.0,4,No,14.0,3.0,2,1,7,5,4,5,4,0,1
21,3230.0,No,Travel_Rarely,996,Research & Development,3,2,Medical,379.0,4,Male,100,2,1,Research Scientist,3,Single,10531.0,1,No,17.0,3.0,1,0,3,4,4,3,2,1,0
