Fecha,Hora,Noroeste PM10,Noroeste monóxido de carbono,Noreste PM10,Noreste monóxido de carbono,Centro PM10,Centro monóxido de carbono,Suroeste PM10,Suroeste monóxido de carbono,Sureste PM10,Sureste monóxido de carbono
14/01/2016,23,40,5.0,46,6.0,23,11.0,14,5.0,15.0,5.0
14/01/2016,24,38,5.0,48,8.0,21,13.0,13,5.0,16.0,7.0
15/01/2016,1,36,5.0,48,10.0,23,15.0,13,5.0,19.0,7.0
15/01/2016,2,36,5.0,48,10.0,23,17.0,11,5.0,19.0,8.0
15/01/2016,3,36,4.0,46,10.0,23,19.0,11,5.0,19.0,8.0
15/01/2016,4,38,4.0,44,10.0,21,21.0,11,5.0,20.0,8.0
15/01/2016,5,36,5.0,43,10.0,23,23.0,11,5.0,20.0,7.0
15/01/2016,6,38,5.0,41,10.0,24,25.0,11,5.0,20.0,6.0
15/01/2016,7,39,7.0,43,10.0,25,27.0,11,5.0,20.0,6.0
15/01/2016,8,41,11.0,45,12.0,26,34.0,11,5.0,21.0,10.0
15/01/2016,9,46,14.0,48,14.0,29,37.0,13,5.0,26.0,14.0
15/01/2016,10,54,15.0,48,15.0,31,36.0,13,6.0,30.0,15.0
15/01/2016,11,57,16.0,48,15.0,33,35.0,14,6.0,31.0,15.0
15/01/2016,12,57,16.0,49,16.0,33,34.0,15,7.0,31.0,15.0
15/01/2016,13,57,17.0,49,16.0,33,31.0,14,7.0,31.0,15.0
15/01/2016,14,58,18.0,49,15.0,33,28.0,14,7.0,33.0,15.0
15/01/2016,15,58,16.0,49,14.0,33,23.0,14,6.0,33.0,13.0
15/01/2016,16,60,11.0,49,11.0,34,15.0,14,6.0,33.0,9.0
15/01/2016,17,58,8.0,49,8.0,34,8.0,15,5.0,34.0,5.0
15/01/2016,18,58,6.0,50,7.0,33,6.0,14,5.0,34.0,5.0
15/01/2016,19,60,5.0,49,7.0,33,6.0,15,5.0,34.0,5.0
15/01/2016,20,63,5.0,52,6.0,34,7.0,15,5.0,36.0,5.0
15/01/2016,21,64,5.0,57,7.0,35,8.0,15,5.0,39.0,5.0
15/01/2016,22,64,5.0,60,8.0,35,9.0,15,5.0,41.0,7.0
15/01/2016,23,65,6.0,61,10.0,38,10.0,16,6.0,43.0,8.0
15/01/2016,24,68,7.0,65,12.0,38,11.0,18,7.0,44.0,9.0
16/01/2016,1,68,9.0,64,14.0,38,12.0,19,8.0,44.0,10.0
16/01/2016,2,67,10.0,71,15.0,38,13.0,20,9.0,45.0,10.0
16/01/2016,3,65,11.0,78,16.0,39,13.0,20,10.0,46.0,11.0
16/01/2016,4,65,11.0,81,17.0,39,13.0,21,10.0,46.0,12.0
16/01/2016,5,65,12.0,84,17.0,39,13.0,21,10.0,48.0,12.0
16/01/2016,6,67,13.0,87,17.0,39,14.0,21,9.0,50.0,12.0
16/01/2016,7,68,14.0,88,16.0,39,14.0,21,8.0,52.0,12.0
16/01/2016,8,73,14.0,91,18.0,39,15.0,21,8.0,54.0,11.0
16/01/2016,9,76,15.0,90,20.0,38,15.0,21,7.0,50.0,11.0
16/01/2016,10,76,15.0,91,22.0,38,17.0,20,8.0,50.0,11.0
16/01/2016,11,86,16.0,101,23.0,39,18.0,19,8.0,52.0,12.0
16/01/2016,12,93,17.0,103,22.0,40,19.0,19,9.0,57.0,15.0
16/01/2016,13,96,18.0,105,22.0,43,19.0,19,10.0,63.0,15.0
16/01/2016,14,100,18.0,107,21.0,44,18.0,19,9.0,65.0,14.0
16/01/2016,15,101,17.0,107,19.0,44,17.0,19,9.0,65.0,13.0
16/01/2016,16,100,16.0,107,16.0,44,15.0,19,8.0,64.0,12.0
16/01/2016,17,100,15.0,107,14.0,44,14.0,19,7.0,64.0,10.0
16/01/2016,18,101,12.0,106,12.0,44,12.0,20,6.0,64.0,10.0
16/01/2016,19,102,12.0,107,13.0,45,14.0,20,5.0,67.0,10.0
16/01/2016,20,103,12.0,108,20.0,46,19.0,21,5.0,70.0,12.0
16/01/2016,21,103,14.0,112,30.0,49,26.0,23,6.0,74.0,15.0
16/01/2016,22,106,15.0,112,35.0,52,34.0,23,8.0,77.0,18.0
16/01/2016,23,106,16.0,114,42.0,52,39.0,23,9.0,83.0,24.0
16/01/2016,24,107,17.0,116,51.0,52,43.0,23,10.0,84.0,29.0
17/01/2016,1,107,19.0,117,57.0,52,47.0,24,10.0,88.0,33.0
17/01/2016,2,108,21.0,116,64.0,52,52.0,23,11.0,93.0,36.0
17/01/2016,3,108,-99.0,115,-99.0,52,-99.0,23,-99.0,97.0,-99.0
17/01/2016,4,109,-99.0,114,-99.0,52,-99.0,23,-99.0,101.0,-99.0
17/01/2016,5,108,-99.0,115,-99.0,52,-99.0,24,-99.0,102.0,-99.0
17/01/2016,6,108,-99.0,116,-99.0,55,-99.0,24,-99.0,103.0,-99.0
17/01/2016,7,107,-99.0,118,-99.0,58,-99.0,25,-99.0,103.0,-99.0
17/01/2016,8,106,-99.0,118,-99.0,61,-99.0,25,-99.0,104.0,-99.0
17/01/2016,9,104,14.0,119,31.0,65,31.0,26,14.0,104.0,24.0
17/01/2016,10,102,15.0,119,30.0,68,29.0,26,15.0,105.0,24.0
17/01/2016,11,99,15.0,119,28.0,67,28.0,26,15.0,105.0,24.0
17/01/2016,12,93,16.0,119,26.0,68,28.0,28,14.0,105.0,21.0
17/01/2016,13,93,16.0,119,23.0,71,27.0,30,13.0,105.0,21.0
17/01/2016,14,93,16.0,119,20.0,73,26.0,31,12.0,106.0,20.0
17/01/2016,15,97,15.0,120,18.0,77,23.0,33,12.0,108.0,18.0
17/01/2016,16,99,15.0,120,15.0,78,16.0,34,11.0,108.0,15.0
17/01/2016,17,99,14.0,121,12.0,80,15.0,35,8.0,108.0,13.0
17/01/2016,18,99,12.0,122,9.0,78,13.0,34,7.0,108.0,10.0
17/01/2016,19,97,9.0,122,7.0,78,11.0,34,6.0,108.0,7.0
17/01/2016,20,96,8.0,122,7.0,77,10.0,31,5.0,107.0,5.0
17/01/2016,21,96,7.0,121,7.0,76,8.0,30,5.0,105.0,4.0
17/01/2016,22,90,8.0,120,8.0,76,8.0,30,5.0,104.0,4.0
17/01/2016,23,88,8.0,118,10.0,74,8.0,30,6.0,103.0,5.0
17/01/2016,24,87,10.0,116,11.0,74,10.0,29,6.0,101.0,5.0
18/01/2016,1,90,11.0,114,12.0,74,12.0,29,6.0,99.0,5.0
18/01/2016,2,88,13.0,112,13.0,73,14.0,29,7.0,94.0,5.0
18/01/2016,3,87,14.0,110,13.0,71,15.0,28,7.0,90.0,6.0
18/01/2016,4,87,14.0,108,12.0,71,15.0,29,7.0,86.0,6.0
18/01/2016,5,88,14.0,106,12.0,68,15.0,28,6.0,83.0,7.0
18/01/2016,6,88,14.0,105,13.0,64,15.0,28,6.0,80.0,7.0
18/01/2016,7,91,15.0,103,15.0,60,17.0,28,5.0,80.0,9.0
18/01/2016,8,97,18.0,103,18.0,58,19.0,28,6.0,80.0,14.0
18/01/2016,9,102,20.0,105,23.0,57,21.0,28,8.0,83.0,17.0
18/01/2016,10,105,21.0,106,25.0,55,22.0,29,10.0,83.0,18.0
18/01/2016,11,105,22.0,106,27.0,55,24.0,30,11.0,83.0,19.0
18/01/2016,12,105,24.0,107,27.0,55,25.0,33,12.0,81.0,19.0
18/01/2016,13,105,25.0,107,27.0,58,24.0,31,13.0,80.0,18.0
18/01/2016,14,104,20.0,108,25.0,57,23.0,33,13.0,76.0,18.0
18/01/2016,15,103,20.0,108,23.0,52,20.0,34,13.0,73.0,16.0
18/01/2016,16,102,16.0,107,18.0,51,15.0,36,12.0,74.0,15.0
18/01/2016,17,102,13.0,107,13.0,52,13.0,39,11.0,74.0,13.0
18/01/2016,18,104,11.0,107,10.0,52,10.0,41,10.0,71.0,10.0
18/01/2016,19,105,10.0,108,8.0,55,9.0,44,9.0,70.0,8.0
18/01/2016,20,106,9.0,108,7.0,58,7.0,49,8.0,70.0,6.0
18/01/2016,21,106,8.0,109,6.0,63,7.0,51,8.0,71.0,5.0
18/01/2016,22,106,7.0,109,7.0,65,8.0,52,7.0,74.0,5.0
18/01/2016,23,106,7.0,109,8.0,67,8.0,54,7.0,76.0,5.0
18/01/2016,24,106,6.0,109,8.0,67,8.0,55,7.0,78.0,6.0
19/01/2016,1,106,5.0,109,8.0,67,7.0,57,7.0,80.0,6.0
19/01/2016,2,106,5.0,109,8.0,67,7.0,58,7.0,81.0,7.0
19/01/2016,3,106,5.0,110,8.0,68,6.0,61,7.0,81.0,7.0
19/01/2016,4,106,5.0,110,8.0,68,5.0,63,6.0,81.0,7.0
19/01/2016,5,107,4.0,110,8.0,71,5.0,64,6.0,81.0,6.0
19/01/2016,6,107,5.0,110,8.0,71,5.0,64,6.0,83.0,7.0
19/01/2016,7,107,5.0,109,9.0,73,6.0,65,6.0,84.0,8.0
19/01/2016,8,108,8.0,109,11.0,76,8.0,65,6.0,84.0,10.0
19/01/2016,9,108,11.0,108,13.0,76,10.0,68,8.0,86.0,12.0
19/01/2016,10,107,13.0,107,14.0,76,12.0,71,9.0,83.0,13.0
19/01/2016,11,107,15.0,107,15.0,77,13.0,71,10.0,83.0,14.0
19/01/2016,12,106,15.0,107,15.0,78,14.0,73,10.0,86.0,14.0
19/01/2016,13,106,16.0,107,16.0,77,15.0,74,11.0,90.0,14.0
19/01/2016,14,106,16.0,107,15.0,80,15.0,73,11.0,94.0,15.0
19/01/2016,15,106,16.0,106,14.0,81,15.0,71,12.0,97.0,15.0
19/01/2016,16,106,15.0,107,13.0,81,14.0,70,11.0,99.0,8.0
19/01/2016,17,106,12.0,107,11.0,84,13.0,68,10.0,100.0,7.0
19/01/2016,18,106,12.0,107,10.0,84,12.0,68,9.0,101.0,7.0
19/01/2016,19,105,11.0,107,9.0,87,12.0,70,9.0,101.0,8.0
19/01/2016,20,104,10.0,107,8.0,86,14.0,67,9.0,102.0,8.0
19/01/2016,21,103,10.0,107,8.0,86,14.0,65,9.0,101.0,8.0
19/01/2016,22,104,10.0,107,9.0,87,14.0,67,10.0,102.0,8.0
19/01/2016,23,104,10.0,107,10.0,88,15.0,67,10.0,101.0,8.0
19/01/2016,24,105,11.0,107,10.0,91,15.0,68,10.0,101.0,9.0
20/01/2016,1,105,11.0,107,10.0,93,15.0,68,10.0,101.0,10.0
20/01/2016,2,105,11.0,107,10.0,93,15.0,68,9.0,101.0,10.0
20/01/2016,3,106,10.0,107,9.0,93,14.0,68,9.0,101.0,11.0
20/01/2016,4,106,9.0,107,9.0,94,11.0,67,8.0,101.0,11.0
20/01/2016,5,105,9.0,108,10.0,94,11.0,67,7.0,102.0,11.0
20/01/2016,6,105,8.0,109,11.0,96,11.0,68,5.0,102.0,10.0
20/01/2016,7,105,7.0,110,12.0,96,12.0,68,5.0,102.0,10.0
20/01/2016,8,104,9.0,110,15.0,97,13.0,68,6.0,102.0,10.0
20/01/2016,9,104,12.0,112,17.0,97,15.0,68,8.0,102.0,13.0
20/01/2016,10,104,14.0,112,20.0,96,16.0,68,9.0,102.0,14.0
20/01/2016,11,103,15.0,113,22.0,96,17.0,67,10.0,102.0,14.0
20/01/2016,12,103,15.0,113,23.0,96,18.0,65,11.0,102.0,15.0
20/01/2016,13,103,17.0,114,23.0,96,18.0,65,12.0,102.0,14.0
20/01/2016,14,105,18.0,113,22.0,96,17.0,68,12.0,102.0,14.0
20/01/2016,15,105,18.0,113,21.0,96,16.0,68,13.0,102.0,12.0
20/01/2016,16,106,16.0,114,18.0,99,15.0,71,12.0,102.0,11.0
20/01/2016,17,106,14.0,114,15.0,100,14.0,71,11.0,103.0,8.0
20/01/2016,18,106,12.0,114,13.0,101,12.0,71,10.0,103.0,7.0
20/01/2016,19,106,12.0,114,12.0,101,12.0,73,11.0,103.0,6.0
20/01/2016,20,107,11.0,115,12.0,101,14.0,73,10.0,103.0,6.0
20/01/2016,21,106,10.0,115,11.0,101,15.0,70,10.0,103.0,12.0
20/01/2016,22,105,10.0,115,12.0,99,14.0,67,10.0,103.0,13.0
20/01/2016,23,104,10.0,115,13.0,96,14.0,64,10.0,104.0,14.0
20/01/2016,24,104,9.0,115,14.0,94,14.0,61,11.0,104.0,15.0
21/01/2016,1,103,9.0,115,15.0,93,14.0,58,11.0,105.0,15.0
21/01/2016,2,103,9.0,114,15.0,94,14.0,57,12.0,105.0,15.0
21/01/2016,3,102,8.0,115,16.0,94,14.0,57,11.0,105.0,15.0
21/01/2016,4,102,8.0,116,17.0,94,12.0,55,11.0,105.0,14.0
21/01/2016,5,102,8.0,116,17.0,96,11.0,55,10.0,105.0,12.0
21/01/2016,6,102,8.0,116,18.0,94,11.0,57,10.0,105.0,12.0
21/01/2016,7,102,10.0,116,19.0,91,15.0,57,9.0,105.0,12.0
21/01/2016,8,102,14.0,117,23.0,88,17.0,55,8.0,105.0,14.0
21/01/2016,9,103,17.0,118,27.0,88,22.0,54,9.0,105.0,17.0
21/01/2016,10,103,20.0,118,29.0,88,25.0,50,9.0,105.0,19.0
21/01/2016,11,102,21.0,118,29.0,86,26.0,50,9.0,106.0,21.0
21/01/2016,12,103,21.0,118,28.0,84,26.0,49,9.0,106.0,21.0
21/01/2016,13,102,20.0,118,27.0,80,26.0,49,9.0,106.0,21.0
21/01/2016,14,101,20.0,117,25.0,77,26.0,46,10.0,105.0,20.0
21/01/2016,15,100,17.0,117,21.0,76,24.0,45,10.0,105.0,19.0
21/01/2016,16,101,13.0,116,16.0,73,20.0,40,9.0,104.0,15.0
21/01/2016,17,101,11.0,114,12.0,71,15.0,40,7.0,103.0,11.0
21/01/2016,18,100,9.0,114,9.0,70,11.0,40,7.0,103.0,9.0
21/01/2016,19,101,9.0,114,9.0,70,10.0,40,7.0,103.0,7.0
21/01/2016,20,102,10.0,115,8.0,67,11.0,40,7.0,103.0,8.0
21/01/2016,21,102,11.0,117,9.0,65,12.0,44,8.0,103.0,9.0
21/01/2016,22,104,13.0,117,12.0,68,15.0,46,9.0,103.0,12.0
21/01/2016,23,106,14.0,118,13.0,71,17.0,46,10.0,103.0,15.0
21/01/2016,24,108,15.0,117,15.0,74,19.0,49,10.0,104.0,17.0
22/01/2016,1,109,15.0,118,15.0,76,20.0,50,10.0,104.0,19.0
22/01/2016,2,110,15.0,118,15.0,74,20.0,51,10.0,104.0,21.0
22/01/2016,3,110,15.0,118,14.0,73,20.0,52,9.0,105.0,21.0
22/01/2016,4,110,13.0,117,12.0,73,18.0,52,8.0,104.0,20.0
22/01/2016,5,110,11.0,116,11.0,71,16.0,52,7.0,104.0,18.0
22/01/2016,6,110,9.0,116,11.0,71,14.0,52,5.0,104.0,16.0
22/01/2016,7,110,8.0,115,11.0,71,10.0,51,5.0,104.0,14.0
22/01/2016,8,110,9.0,115,11.0,71,8.0,51,5.0,103.0,12.0
22/01/2016,9,109,10.0,114,12.0,70,8.0,52,5.0,103.0,13.0
22/01/2016,10,110,11.0,113,15.0,68,8.0,54,5.0,103.0,14.0
22/01/2016,11,108,12.0,112,16.0,68,9.0,54,5.0,105.0,14.0
22/01/2016,12,107,13.0,111,17.0,68,10.0,55,5.0,105.0,15.0
22/01/2016,13,108,13.0,111,18.0,70,10.0,55,6.0,105.0,15.0
22/01/2016,14,108,14.0,110,18.0,71,10.0,55,6.0,107.0,15.0
22/01/2016,15,108,13.0,111,17.0,71,10.0,55,6.0,106.0,15.0
22/01/2016,16,107,11.0,111,15.0,70,10.0,57,6.0,107.0,13.0
22/01/2016,17,107,9.0,111,13.0,70,9.0,57,6.0,107.0,10.0
22/01/2016,18,107,8.0,110,11.0,70,9.0,57,6.0,106.0,8.0
22/01/2016,19,107,8.0,110,9.0,70,10.0,57,7.0,106.0,7.0
22/01/2016,20,107,9.0,109,8.0,71,10.0,58,7.0,106.0,7.0
22/01/2016,21,107,8.0,108,8.0,73,9.0,58,7.0,106.0,8.0
22/01/2016,22,107,9.0,107,9.0,71,10.0,60,8.0,105.0,8.0
22/01/2016,23,106,9.0,107,10.0,71,10.0,60,7.0,105.0,9.0
22/01/2016,24,106,9.0,106,11.0,68,10.0,58,8.0,105.0,9.0
23/01/2016,1,105,8.0,104,12.0,67,10.0,60,8.0,105.0,9.0
23/01/2016,2,105,8.0,104,13.0,67,10.0,58,8.0,105.0,10.0
23/01/2016,3,105,-99.0,105,-99.0,65,-99.0,58,-99.0,105.0,-99.0
23/01/2016,4,105,-99.0,106,-99.0,65,-99.0,58,-99.0,105.0,-99.0
23/01/2016,5,105,-99.0,107,-99.0,65,-99.0,58,-99.0,105.0,-99.0
23/01/2016,6,105,-99.0,108,-99.0,67,-99.0,57,-99.0,105.0,-99.0
23/01/2016,7,106,-99.0,109,-99.0,68,-99.0,57,-99.0,105.0,-99.0
23/01/2016,8,106,-99.0,110,-99.0,70,-99.0,57,-99.0,105.0,-99.0
23/01/2016,9,106,13.0,111,19.0,71,15.0,57,7.0,105.0,13.0
23/01/2016,10,106,14.0,112,20.0,74,15.0,57,8.0,104.0,13.0
23/01/2016,11,107,14.0,112,20.0,77,15.0,58,8.0,103.0,12.0
23/01/2016,12,108,14.0,113,21.0,80,14.0,60,9.0,104.0,12.0
23/01/2016,13,108,14.0,113,21.0,80,14.0,58,9.0,104.0,12.0
23/01/2016,14,108,14.0,112,20.0,80,14.0,58,9.0,103.0,11.0
23/01/2016,15,108,13.0,113,18.0,78,13.0,58,8.0,103.0,10.0
23/01/2016,16,107,12.0,112,15.0,80,12.0,58,8.0,103.0,8.0
23/01/2016,17,108,10.0,112,12.0,80,10.0,57,7.0,102.0,7.0
23/01/2016,18,106,8.0,111,9.0,80,9.0,55,6.0,102.0,6.0
23/01/2016,19,106,6.0,110,7.0,96,8.0,54,6.0,102.0,5.0
23/01/2016,20,105,6.0,110,7.0,99,9.0,52,6.0,102.0,6.0
23/01/2016,21,106,7.0,110,7.0,101,9.0,51,6.0,103.0,6.0
23/01/2016,22,106,7.0,110,9.0,99,10.0,50,6.0,103.0,7.0
23/01/2016,23,105,8.0,110,11.0,100,10.0,50,6.0,103.0,9.0
23/01/2016,24,105,9.0,111,13.0,100,11.0,50,6.0,103.0,11.0
24/01/2016,1,105,10.0,112,14.0,99,12.0,50,6.0,103.0,12.0
24/01/2016,2,105,11.0,113,15.0,100,14.0,50,7.0,102.0,14.0
24/01/2016,3,105,13.0,113,16.0,101,15.0,50,7.0,102.0,15.0
24/01/2016,4,104,13.0,114,17.0,102,15.0,51,7.0,103.0,15.0
24/01/2016,5,104,14.0,115,17.0,103,15.0,51,7.0,103.0,15.0
24/01/2016,6,104,15.0,117,18.0,103,16.0,52,7.0,103.0,16.0
24/01/2016,7,104,15.0,118,20.0,103,16.0,52,7.0,104.0,16.0
24/01/2016,8,103,16.0,120,20.0,104,17.0,52,8.0,104.0,15.0
24/01/2016,9,102,18.0,121,22.0,105,17.0,52,8.0,104.0,15.0
24/01/2016,10,102,18.0,121,24.0,105,17.0,52,9.0,103.0,15.0
24/01/2016,11,101,18.0,120,24.0,105,18.0,52,11.0,104.0,15.0
24/01/2016,12,99,18.0,121,24.0,105,18.0,54,12.0,104.0,15.0
24/01/2016,13,101,17.0,123,23.0,106,17.0,54,12.0,104.0,15.0
24/01/2016,14,101,16.0,123,22.0,106,16.0,55,12.0,104.0,13.0
24/01/2016,15,102,15.0,123,19.0,106,15.0,55,12.0,103.0,12.0
24/01/2016,16,102,15.0,123,16.0,106,14.0,55,11.0,103.0,11.0
24/01/2016,17,103,12.0,123,14.0,106,13.0,57,10.0,103.0,10.0
24/01/2016,18,103,11.0,124,12.0,106,12.0,57,8.0,104.0,8.0
24/01/2016,19,104,9.0,124,10.0,106,10.0,57,7.0,104.0,7.0
24/01/2016,20,104,9.0,125,9.0,106,10.0,57,6.0,103.0,6.0
24/01/2016,21,104,10.0,125,10.0,105,11.0,57,7.0,104.0,6.0
24/01/2016,22,105,11.0,125,11.0,106,12.0,57,8.0,104.0,7.0
24/01/2016,23,105,12.0,125,12.0,106,13.0,57,8.0,105.0,8.0
24/01/2016,24,106,13.0,125,14.0,106,14.0,57,9.0,105.0,9.0
25/01/2016,1,106,14.0,125,15.0,106,15.0,58,10.0,105.0,9.0
25/01/2016,2,107,15.0,126,15.0,106,14.0,60,10.0,105.0,9.0
25/01/2016,3,107,15.0,126,15.0,106,14.0,61,10.0,104.0,9.0
25/01/2016,4,108,15.0,125,15.0,105,13.0,61,10.0,103.0,9.0
25/01/2016,5,108,14.0,123,15.0,105,11.0,63,10.0,103.0,8.0
25/01/2016,6,108,15.0,121,16.0,104,11.0,63,9.0,102.0,8.0
25/01/2016,7,108,16.0,121,20.0,103,11.0,64,9.0,102.0,8.0
25/01/2016,8,109,18.0,122,25.0,103,13.0,65,9.0,101.0,9.0
25/01/2016,9,111,21.0,124,27.0,103,14.0,65,11.0,101.0,11.0
25/01/2016,10,112,23.0,123,31.0,103,16.0,67,14.0,100.0,12.0
25/01/2016,11,113,25.0,124,32.0,103,18.0,67,15.0,100.0,15.0
25/01/2016,12,114,26.0,123,32.0,104,19.0,68,15.0,101.0,15.0
25/01/2016,13,114,26.0,122,31.0,103,21.0,71,16.0,101.0,16.0
25/01/2016,14,114,25.0,123,29.0,104,21.0,71,16.0,102.0,16.0
25/01/2016,15,115,23.0,123,24.0,105,20.0,71,15.0,102.0,15.0
25/01/2016,16,116,22.0,123,18.0,105,19.0,71,15.0,102.0,14.0
25/01/2016,17,117,19.0,123,15.0,105,16.0,73,13.0,102.0,12.0
25/01/2016,18,118,16.0,123,11.0,106,14.0,73,10.0,102.0,9.0
25/01/2016,19,119,15.0,123,10.0,107,12.0,71,9.0,102.0,7.0
25/01/2016,20,120,15.0,123,10.0,107,11.0,71,8.0,103.0,6.0
25/01/2016,21,121,14.0,123,9.0,107,11.0,71,7.0,103.0,5.0
25/01/2016,22,121,15.0,124,9.0,107,11.0,71,8.0,103.0,5.0
25/01/2016,23,123,14.0,123,10.0,106,11.0,71,8.0,103.0,5.0
25/01/2016,24,122,13.0,124,10.0,106,11.0,71,9.0,102.0,6.0
26/01/2016,1,121,14.0,123,11.0,106,12.0,73,9.0,102.0,6.0
26/01/2016,2,122,14.0,122,11.0,106,12.0,73,9.0,101.0,6.0
26/01/2016,3,122,14.0,122,10.0,106,11.0,71,9.0,101.0,6.0
26/01/2016,4,121,13.0,122,10.0,107,11.0,70,9.0,101.0,5.0
26/01/2016,5,121,12.0,122,10.0,107,10.0,68,9.0,101.0,5.0
26/01/2016,6,121,10.0,122,10.0,107,9.0,67,8.0,100.0,5.0
26/01/2016,7,121,10.0,120,11.0,107,10.0,65,8.0,99.0,5.0
26/01/2016,8,121,12.0,118,11.0,106,10.0,64,8.0,97.0,5.0
26/01/2016,9,120,14.0,118,13.0,105,11.0,63,9.0,96.0,5.0
26/01/2016,10,119,14.0,119,14.0,105,12.0,61,10.0,93.0,5.0
26/01/2016,11,119,13.0,120,14.0,103,12.0,60,11.0,90.0,5.0
26/01/2016,12,117,13.0,119,14.0,102,12.0,58,11.0,84.0,5.0
26/01/2016,13,116,12.0,118,14.0,101,12.0,54,10.0,78.0,5.0
26/01/2016,14,115,11.0,118,13.0,100,11.0,54,10.0,74.0,5.0
26/01/2016,15,115,9.0,118,12.0,97,10.0,54,10.0,76.0,5.0
26/01/2016,16,115,7.0,118,10.0,96,9.0,52,9.0,78.0,5.0
26/01/2016,17,114,5.0,119,8.0,94,7.0,52,7.0,80.0,5.0
26/01/2016,18,114,4.0,119,6.0,91,6.0,50,6.0,77.0,5.0
26/01/2016,19,112,5.0,117,6.0,87,6.0,49,5.0,76.0,5.0
26/01/2016,20,111,5.0,116,6.0,83,6.0,48,5.0,76.0,5.0
26/01/2016,21,108,5.0,114,7.0,80,6.0,46,5.0,71.0,5.0
26/01/2016,22,107,5.0,112,7.0,78,6.0,44,5.0,73.0,5.0
26/01/2016,23,104,5.0,110,7.0,76,7.0,41,5.0,73.0,5.0
26/01/2016,24,102,5.0,108,7.0,71,7.0,39,5.0,70.0,5.0
27/01/2016,1,101,5.0,107,7.0,70,7.0,39,4.0,68.0,5.0
27/01/2016,2,97,5.0,107,8.0,67,8.0,39,4.0,65.0,5.0
27/01/2016,3,93,5.0,108,7.0,64,8.0,39,4.0,63.0,5.0
27/01/2016,4,91,5.0,108,8.0,63,7.0,39,4.0,61.0,5.0
27/01/2016,5,90,6.0,108,7.0,58,7.0,40,4.0,60.0,4.0
27/01/2016,6,88,6.0,108,9.0,57,8.0,40,4.0,58.0,4.0
27/01/2016,7,87,8.0,108,12.0,57,10.0,41,4.0,57.0,4.0
27/01/2016,8,84,11.0,107,15.0,55,13.0,41,5.0,57.0,5.0
27/01/2016,9,90,15.0,106,17.0,55,14.0,40,5.0,60.0,6.0
27/01/2016,10,93,15.0,103,17.0,55,14.0,40,6.0,60.0,6.0
27/01/2016,11,90,16.0,100,17.0,54,13.0,40,6.0,60.0,6.0
27/01/2016,12,93,15.0,99,16.0,54,13.0,40,6.0,61.0,7.0
27/01/2016,13,93,15.0,99,16.0,52,13.0,40,6.0,63.0,7.0
27/01/2016,14,88,15.0,100,15.0,51,13.0,39,6.0,57.0,7.0
27/01/2016,15,84,15.0,99,15.0,49,11.0,38,5.0,50.0,6.0
27/01/2016,16,87,10.0,96,11.0,49,7.0,38,5.0,49.0,5.0
27/01/2016,17,94,5.0,97,7.0,51,5.0,39,5.0,52.0,5.0
27/01/2016,18,94,4.0,99,5.0,54,5.0,39,5.0,55.0,4.0
27/01/2016,19,97,4.0,100,5.0,57,5.0,39,4.0,58.0,5.0
27/01/2016,20,99,4.0,101,5.0,58,5.0,39,4.0,58.0,5.0
27/01/2016,21,101,4.0,102,6.0,57,5.0,40,4.0,58.0,5.0
27/01/2016,22,101,5.0,101,6.0,57,6.0,39,4.0,58.0,5.0
27/01/2016,23,101,5.0,102,7.0,55,6.0,38,4.0,58.0,5.0
27/01/2016,24,103,7.0,102,8.0,57,6.0,36,4.0,57.0,5.0
28/01/2016,1,103,8.0,102,8.0,58,6.0,36,4.0,57.0,4.0
28/01/2016,2,104,8.0,103,7.0,61,6.0,35,4.0,55.0,4.0
28/01/2016,3,104,8.0,103,7.0,61,6.0,34,4.0,55.0,4.0
28/01/2016,4,104,8.0,100,7.0,58,5.0,34,4.0,54.0,3.0
28/01/2016,5,105,8.0,100,7.0,58,5.0,33,5.0,54.0,3.0
28/01/2016,6,104,7.0,99,7.0,61,5.0,34,5.0,54.0,2.0
28/01/2016,7,104,6.0,99,7.0,64,5.0,35,5.0,58.0,3.0
28/01/2016,8,102,5.0,101,7.0,65,5.0,36,5.0,61.0,3.0
28/01/2016,9,96,5.0,99,7.0,65,5.0,36,5.0,61.0,4.0
28/01/2016,10,84,5.0,91,7.0,67,5.0,36,5.0,61.0,5.0
28/01/2016,11,78,5.0,88,8.0,68,6.0,35,5.0,61.0,5.0
28/01/2016,12,77,5.0,90,8.0,70,7.0,35,6.0,61.0,5.0
28/01/2016,13,77,6.0,91,8.0,73,8.0,35,7.0,61.0,5.0
28/01/2016,14,81,7.0,91,8.0,74,9.0,36,7.0,61.0,6.0
28/01/2016,15,81,8.0,94,9.0,77,9.0,39,8.0,61.0,6.0
28/01/2016,16,77,9.0,97,9.0,80,10.0,41,9.0,61.0,7.0
28/01/2016,17,83,9.0,100,10.0,80,11.0,45,9.0,64.0,7.0
28/01/2016,18,87,10.0,102,11.0,80,12.0,48,10.0,68.0,8.0
28/01/2016,19,94,12.0,103,12.0,84,14.0,52,11.0,77.0,10.0
28/01/2016,20,101,14.0,103,13.0,88,15.0,57,12.0,84.0,11.0
28/01/2016,21,103,15.0,104,15.0,97,17.0,63,13.0,91.0,13.0
28/01/2016,22,105,15.0,106,16.0,102,20.0,70,14.0,102.0,15.0
28/01/2016,23,105,15.0,108,17.0,105,21.0,76,15.0,104.0,17.0
